artista,"Manoel Gomes"
musica,"Shameless"
musica,"Sunflower (feat. Swae Lee)"
musica,"Mantém (part. WIU)"
musica,"Lei da Vida"
musica,"Heaven"
musica,"Stressed Out"
musica,"Abandono de Incapaz"
musica,"Galileu"
musica,"Mulher Maravilha"
musica,"Truth Hurts"
musica,"Diamonds"
musica,"Imprevisível"
musica,"Respira"
musica,"Love Yourself"
musica,"Algo Mais (Amante) (part. Gusttavo Lima)"
musica,"Set Fire To The Rain"
musica,"Refém (part. Xamã, Maia e John)"
musica,"Summertime Sadness"
musica,"In The Dark (feat. Fancy Inc)"
musica,"Under Pressure (feat. David Bowie)"
musica,"Everything We Need (feat. Ty Dolla $ign & Ant Clemons)"
musica,"Que Bom Que Você Chegou"
musica,"Pais e Filhos"
musica,"No Guidance (feat. Drake)"
musica,"Vida Loka (parte 2)"
musica,"Só Tu És Santo"
musica,"Fix You"
musica,"Sou Um Milagre"
musica,"Jesus Is Lord"
musica,"Let It Be"
musica,"Ela Vem (part. MC G15)"
musica,"Ai, Amor"
musica,"Te Liguei"
musica,"Show & Tell"
musica,"Se Prepara 2 (part. MC Pedrinho)"
musica,"Gritos da Torcida"
musica,"You Say"
musica,"Falling"
musica,"Hold On"
musica,"Sou Humano"
musica,"Fiel a Mim"
musica,"Moonlight"
musica,"Te Agradeço"
musica,"Alfa e Ômega"
musica,"Fake Love"
musica,"Sweet But Psycho"
musica,"Every Breath You Take"
musica,"Canção Infantil (part. Cristal)"
musica,"Ninguém Explica Deus (part. Gabriela Rocha)"
musica,"Do Fundo da Grota"
musica,"Online"
musica,"Flash"
musica,"Bomba Relógio (part. Vitão)"
musica,"Paradise"
musica,"New Rules"
musica,"Let Her Go"
musica,"Love And Choppa"
musica,"Parabéns Pra Você"
musica,"Rolling In The Deep"
musica,"Advogado Fiel"
musica,"Nothing Else Matters"
musica,"Que Ele Cresça (Humildade)"
musica,"God is a woman"
musica,"Igual Não Há"
musica,"Some Que Ele Vem Atrás (part. Anitta)"
musica,"Você Não Ama Ninguém"
musica,"Morena (part. Bruno Martini)"
musica,"Ele Vem (part. Gabriela Rocha)"
musica,"Muleque de Vila"
musica,"Paraná"
musica,"Talking To The Moon"
musica,"I'm Not The Only One"
musica,"Hey Jude"
musica,"Love Me Like You Do"
musica,"Pra Você Acreditar"
musica,"Santo Espírito (Holy Spirit)"
musica,"Quando Eu Chorar"
musica,"Man Down"
musica,"Losing My Religion"
musica,"Somebody That I Used To Know (feat. Kimbra)"
musica,"The Heart Wants What It Wants"
musica,"Vai Passar"
musica,"O Lugar"
musica,"Stand By Me"
musica,"Vem Cá"
musica,"Pupila (part. Anavitória)"
musica,"Vem Resposta Aí"
musica,"Mercy"
musica,"ocean eyes"
musica,"Tá Escrito"
musica,"Feel Special"
musica,"Teu Querer"
musica,"Make It Right"
musica,"The Truth Untold (feat. Steve Aoki)"
musica,"Smells Like Teen Spirit"
musica,"We Will Rock You"
musica,"Ela Só Quer Paz"
musica,"Todo Mundo Odeia Acústico (Poesia Acústica #4)"
musica,"Water (feat. Ant Clemons)"
musica,"rockstar (feat. 21 Savage)"
musica,"Ismália (part. Larissa Luz & Fernanda Montenegro)"
musica,"Dangerous Woman"
musica,"AmarElo (part. Majur e Pabllo Vittar)"
musica,"Tá Escrito"
musica,"Solteiro Não Trai"
musica,"Umbrella (feat. Jay-Z)"
musica,"Scars To Your Beautiful"
musica,"Pai Nosso (Our Father)"
musica,"Hello"
musica,"Amigo Espírito Santo"
musica,"Vem Me Amar"
musica,"Deus de Promessas"
musica,"Ride"
musica,"Girassóis de Van Gogh"
musica,"Pretty Hurts"
musica,"Eu Cuido de Ti"
musica,"A Vida É Desafio"
musica,"Dormi Na Praça"
musica,"Sozinho"
musica,"Bella Ciao"
musica,"Só Os Loucos Sabem"
musica,"Born To Die"
musica,"Casa do Pai"
musica,"Oferta Agradável a Ti"
musica,"Nunca Pare de Lutar"
musica,"All Day"
musica,"O Sol"
musica,"Always"
musica,"Hino À Bandeira do Brasil"
musica,"A Casa É Sua (part. Léo Brandão)"
musica,"Patience"
musica,"choque térmico"
musica,"Liar"
musica,"Treat You Better"
musica,"Dancing With a Stranger (feat. Normani)"
musica,"Wrecking Ball"
musica,"You Are The Reason"
musica,"Largado Às Traças"
musica,"What's Up?"
musica,"Vem Cear"
musica,"Singular"
musica,"Con Calma (part. Snow)"
musica,"Preciosidade"
musica,"Que Se Abram Os Céus"
musica,"Easy"
musica,"Os Coringa do Flamengo"
musica,"Be Alright"
musica,"Acabou (part. PK, Xamã e Califfa)"
musica,"Doin' Time"
musica,"Flash Pose (part. Charli XCX)"
musica,"Atrasadinha (part. Ferrugem)"
musica,"The Hills"
musica,"Quem Tem Um Amigo (Tem Tudo) (part. Zeca Pagodinho & Tokyo Ska Paradise Orchestra)"
musica,"Banco (part. Predella)"
musica,"Creio Que Tu És a Cura"
musica,"If I Were a Boy"
musica,"Counting Stars"
musica,"All I Want"
musica,"Velha Infância"
musica,"Canção do Apocalipse"
musica,"Stitches"
musica,"Home"
musica,"Congratulations (feat. Quavo)"
musica,"Lunchbox Friends"
musica,"DDU-DU DDU-DU"
musica,"Hit Contagiante (part. Felipe Original)"
musica,"Cem Mil"
musica,"Whatever It Takes"
musica,"Muito Cedo"
musica,"Back To Black"
musica,"Somebody To Love"
musica,"Bring Me To Life"
musica,"Canção do Céu"
musica,"Eterna Sacanagem (part. MC Kekel e Kevinho)"
musica,"Jesus Chorou"
musica,"Mais Feliz"
musica,"Eu Juro"
musica,"Hakuna Matata (versão em português) (2019)"
musica,"Garota de Ipanema"
musica,"The Nights"
musica,"Viver Sem Segredo"
musica,"Habits (Stay High)"
musica,"Magic Shop"
musica,"Oh, Quão Lindo Esse Nome É"
musica,"Grande É o Meu Deus"
musica,"Stay (feat. Mikky Ekko)"
musica,"Graveyard"
musica,"Em Dezembro de 81"
musica,"Um Novo Vencedor"
musica,"Teu Popô Remix (Poesia Acústica #5)"
musica,"Segura Na Mão de Deus"
musica,"Rise Up"
musica,"Essa Eu Fiz Pro Nosso Amor"
musica,"See You Again (feat. Charlie Puth)"
musica,"Sem Sal"
musica,"Água Rosa"
musica,"12 Horas"
musica,"Is This Love"
musica,"That's What I Like"
musica,"Dias de Luta, Dias de Glória"
musica,"Eu Vou Pra Igreja"
musica,"Anos Luz"
musica,"A Última Noite"
musica,"Genius"
musica,"Quando Bate Aquela Saudade"
musica,"Tá Na Cara"
musica,"Fazendinha"
musica,"Motivation"
musica,"Havana (feat. Young Thug)"
musica,"Vingança (part. MC Kekel)"
musica,"Stone Cold"
musica,"Edredom (part. MC Davi)"
musica,"Controle Remoto"
musica,"ISMÁLIA  (Poema de Alphonsus Guimarães)"
musica,"Billie Jean"
musica,"Who You Are"
musica,"Medo Bobo"
musica,"O Teu Amor"
musica,"COPYCAT"
musica,"La Belle De Jour"
musica,"Better Now"
musica,"It's My Life"
musica,"Esse Adorador"
musica,"Sinto Fluir"
musica,"Renova-me"
musica,"Bebaça (part. Maiara e Maraisa)"
musica,"Here Comes The Sun"
musica,"Gostava Tanto de Você"
musica,"Chão de Giz"
musica,"Stairway To Heaven"
musica,"Sete Trombetas"
musica,"Wake Me Up (feat. Aloe Blacc)"
musica,"Mágica (part. Gusttavo Lima)"
musica,"Lonely"
musica,"Bom Samaritano"
musica,"Coração de Aço"
musica,"Crazy Stupid Silly Love"
musica,"Fica (part. Matheus e Kauan)"
musica,"break up with your girlfriend, i'm bored"
musica,"Chora Que a Vitória Vem"
musica,"Shopping"
musica,"Homenagem Pra Tropa do Rodo"
musica,"No Tempo Dele"
musica,"Impressionando Os Anjos"
musica,"Class Fight"
musica,"The Principal"
musica,"Um Mundo Bem Melhor"
musica,"Consagração À Nossa Senhora"
musica,"A Ordem Natural das Coisas (part. MC Tha)"
musica,"Make It Right (feat. Lauv)"
musica,"Blank Space"
musica,"Fly Me To The Moon"
musica,"Além do Rio Azul"
musica,"Enche-me (part. Gabriela Rocha)"
musica,"Teu Reino"
musica,"Há Uma Saída"
musica,"Consolador"
musica,"De Dentro Pra Fora"
musica,"Pelo Sangue"
musica,"Flashlight"
musica,"Tá Fluindo (Vida de Sheik)"
musica,"Titanium (feat. Sia)"
musica,"Dois Lados"
musica,"Sei, É Bem Assim"
musica,"Ela É do Tipo"
musica,"Closer (feat. Halsey)"
musica,"Sorry"
musica,"Diante da Cruz"
musica,"Moana - Saber Quem Sou"
musica,"Duas Metades"
musica,"Quando Ele Vem"
musica,"Me Escolheu"
musica,"Não Sou Obrigada"
musica,"Panini"
musica,"A Igreja Vem"
musica,"Novidade"
musica,"Castelo de Um Quarto Só"
musica,"changes"
musica,"Somewhere Over The Rainbow"
musica,"Take On Me"
musica,"Paulo e Silas"
musica,"I Won't Give Up"
musica,"wish you were gay"
musica,"La Vie En Rose"
musica,"Lose Yourself"
musica,"A Morte do Autotune"
musica,"Snuff"
musica,"Back In Black"
musica,"Pequenas Alegrias da Vida Adulta (part. Thiago Ventura & Marcos Valle)"
musica,"Caderninho"
musica,"Um Mundo Ideal (2019)"
musica,"Riptide"
musica,"Casal Raiz"
musica,"Earned It"
musica,"R U Mine?"
musica,"Downtown (part. J Balvin)"
musica,"Malemolência"
musica,"Thriller"
musica,"Pontes Indestrutíveis"
musica,"In My Blood"
musica,"Me Namora (part. Edu Ribeiro)"
musica,"Sugar"
musica,"Human"
musica,"Promete"
musica,"Fuck it I Love You"
musica,"Cinnamon Girl"
musica,"Detention"
musica,"Manto Sagrado"
musica,"Zombie"
musica,"Lembranças"
musica,"With Or Without You"
musica,"Girassol"
musica,"Ninguém Viu"
musica,"Another One Bites The Dust"
musica,"Bagunça Minha Vida"
musica,"Chop Suey!"
musica,"Você Vai Me Destruir"
musica,"Tão Linda"
musica,"Quero Conhecer Jesus"
musica,"Porsche"
musica,"Deixa"
musica,"Diário de Um Detento"
musica,"Infarto"
musica,"Have You Ever Seen The Rain?"
musica,"Youngblood"
musica,"Otherside"
musica,"No Meio do Caminho"
musica,"Highway To Hell"
musica,"Estrelinha (part. Di Paullo e Paulino)"
musica,"Back To You"
musica,"Mikrokosmos"
musica,"Attention"
musica,"Farol Das Estrelas"
musica,"Músicas Que Eu Gostaria de Ter Feito"
musica,"Oi"
musica,"Sentou e Gostou (part. MC M10 e DJ RD)"
musica,"Eduardo e Mônica"
musica,"Veneno"
musica,"Firework"
musica,"Vim Para Adorar-Te"
musica,"Deus Dos Deuses"
musica,"A Casa"
musica,"Come As You Are"
musica,"Formation"
musica,"Grande é o Senhor (part. Adhemar de Campos)"
musica,"Euphoria"
musica,"Give Me Love"
musica,"Rubi (part. Andrade)"
musica,"Vaso de Alabastro"
musica,"Don't Cry"
musica,"Índios"
musica,"Dependente (part. Stefhany Cardoso)"
musica,"Talk"
musica,"Blowin' In The Wind"
musica,"Bixinho"
musica,"How Deep Is Your Love"
musica,"God's Plan"
musica,"Pantera"
musica,"O Rosto de Cristo"
musica,"Cananéia, Iguape e Ilha Comprida"
musica,"Último Romance"
musica,"Aleluia"
musica,"Ainda Que a Figueira"
musica,"A Boba Fui Eu (part. Jão)"
musica,"Eu Acho Que Não"
musica,"Monstro"
musica,"Girls Just Wanna Have Fun"
musica,"no tears left to cry"
musica,"Here Without You"
musica,"No Baile Nós É Mídia"
musica,"The Less I Know The Better"
musica,"Lugar Seguro"
musica,"Poderoso Deus"
musica,"O Sol Nascerá (A Sorrir) (part. Teresa Cristina)"
musica,"Born This Way"
musica,"Crazy In Love (feat. Jay-Z)"
musica,"SAD!"
musica,"We Are The World"
musica,"Embrasa (part. Luccas Carlos)"
musica,"Pai, Eu Confiarei"
musica,"you should see me in a crown"
musica,"Conversando Com Deus"
musica,"I Want It That Way"
musica,"Eu Me Rendo"
musica,"I'll Never Love Again"
musica,"Empire State Of Mind (feat. Alicia Keys)"
musica,"Na Mesa do Rei"
musica,"Te Amo Disgraça"
musica,"Tua Alegria (part. Rebeca Carvalho)"
musica,"The Lazy Song"
musica,"Cidade Vizinha"
musica,"Santificação"
musica,"Ninguém Ama"
musica,"Chicken Noodle Soup (feat. Becky G)"
musica,"Killing In The Name"
musica,"Pesadão (part. Marcelo Falcão)"
musica,"Tinha Que Ser Eu"
musica,"No Silêncio"
musica,"O Nosso Santo Bateu"
musica,"Star Shopping"
musica,"Cruel Summer"
musica,"Recebe a Cura"
musica,"Toca Em Mim de Novo"
musica,"SICKO MODE (feat. Drake, Juicy J & Swae Lee)"
musica,"Let Me Love You (feat. DJ Snake)"
musica,"Agora Eu Quero Ir"
musica,"Chasing Cars"
musica,"Negro Drama"
musica,"One More Light"
musica,"Deixa Queimar (part. Brunão Morada)"
musica,"Investe Em Mim"
musica,"Cabelos Arco-íris"
musica,"Minha Vez"
musica,"Atraídos Pelo Fogo"
musica,"Linger"
musica,"Nurse's Office"
musica,"There's Nothing Holdin' Me Back"
musica,"Count On Me"
musica,"Fidelidade"
musica,"Good As Hell"
musica,"Dengo"
musica,"Redes Sociais"
musica,"Bob"
musica,"Identidade"
musica,"We Don't Talk Anymore (feat. Selena Gomez)"
musica,"Pra Sempre (Forever)"
musica,"De Quem É a Culpa?"
musica,"Eu Te Vejo Em Tudo"
musica,"The Sound Of Silence"
musica,"UFA (part. Sidoka e Sant)"
musica,"Investimento"
musica,"Quando Você Voltar"
musica,"Vitória No Deserto"
musica,"Oração Pela Família"
musica,"Hands On (feat. Fred Hammond)"
musica,"Lindo Presente"
musica,"Bad Romance"
musica,"Fuga Na Dona de Casa (part. MC Souza)"
musica,"Chlorine"
musica,"Pra Não Dizer Que Não Falei Das Flores"
musica,"Na Sua Estante"
musica,"1000 Graus"
musica,"Desapareceu Um Povo"
musica,"Happier"
musica,"Scar Tissue"
musica,"Noites Traiçoeiras"
musica,"Quem Pegou, Pegou"
musica,"Maravilhoso"
musica,"Caia Fogo"
musica,"Locked Out Of Heaven"
musica,"Eu Preciso Fugir Daqui"
musica,"Se Você Se Entregar"
musica,"Grandes Coisas"
musica,"Daddy Issues"
musica,"Sábado a Noite (part. Samantha Gallardo)"
musica,"I Have Nothing"
musica,"Look What You Made Me Do"
musica,"Cuidado"
musica,"Old Town Road"
musica,"Lindo És"
musica,"Happy"
musica,"Hurt"
musica,"My Immortal"
musica,"Transmissão de Pensamento"
musica,"Say Something (feat. Christina Aguilera)"
musica,"Wheels On The Bus"
musica,"Million Reasons"
musica,"Preciso Confiar"
musica,"Fear Of The Dark"
musica,"I Wanna Be Yours"
musica,"Zé da Recaída"
musica,"Uma Nova História"
musica,"Helena"
musica,"DNA"
musica,"Don't Let Me Down (feat. Daya)"
musica,"Rude"
musica,"Drama Club"
musica,"Preciso de Ti"
musica,"Cobaia (part. Maiara e Maraísa)"
musica,"Geni e o Zepelim"
musica,"Far Away"
musica,"No Cume"
musica,"Porque Dele e Por Ele"
musica,"Vendavais"
musica,"One Last Time"
musica,"Harleys In Hawaii"
musica,"Com Cristo É Vencer"
musica,"What a Wonderful World"
musica,"Norman Fucking Rockwell"
musica,"Gideão e Os Trezentos"
musica,"Strawberry Shortcake"
musica,"Hoje Eu Vou Parar Na Gaiola (part. Rennan da Penha)"
musica,"O Maior Vilão Sou Eu"
musica,"Recaídas"
musica,"Será"
musica,"Meu Hospital"
musica,"Os Guerreiros Se Preparam"
musica,"Use Somebody"
musica,"Se"
musica,"Flash"
musica,"Feeling Good"
musica,"Sobrenome"
musica,"Sujeito de Sorte"
musica,"I Feel Like I'm Drowning"
musica,"O Que É Que Tem?"
musica,"Como É Grande o Meu Amor Por Você"
musica,"Just Give Me a Reason (feat. Nate Ruess)"
musica,"Asa Branca"
musica,"sofrendo feito um louco"
musica,"A Sky Full Of Stars"
musica,"Perfeitinha"
musica,"Heathens"
musica,"Vou Seguir"
musica,"Não Ceda"
musica,"Another Brick In The Wall (part II)"
musica,"Chovendo Inimigo (part. Mojjo)"
musica,"João Viu"
musica,"Sacrifício e Adoração"
musica,"Status Que Eu Não Queria"
musica,"Tudo Que Vai Um Dia Volta"
musica,"Ciclo Sem Fim"
musica,"Seja Para Mim"
musica,"Chora Até Perder a Fala"
musica,"Rap God"
musica,"Propaganda"
musica,"Os Sonhos de Deus (part. Juninho Black, Lukão Carvalho e Eli Soares)"
musica,"Snow (Hey Oh)"
musica,"Better"
musica,"Ditosa Cidade"
musica,"Se Eu Me Humilhar"
musica,"Complicated"
musica,"Não Tem Como Resistir (part. MC Reizin)"
musica,"Aleluia"
musica,"Lucky (feat. Colbie Caillat)"
musica,"Best Friend"
musica,"Hi Girl - My Name Is MC Rick"
musica,"A Tua Glória Faz"
musica,"Your Song"
musica,"Tente Outra Vez"
musica,"Arquibancada Incendeia"
musica,"breathin"
musica,"Tudo a Ver Com Ele"
musica,"Needed Me"
musica,"Triste Pra Sempre"
musica,"Fala Que a Tropa É Comando Vermelho"
musica,"Stay With Me"
musica,"Something Just Like This (feat. Coldplay)"
musica,"Os Sonhos de Deus"
musica,"The Climb"
musica,"Águas Purificadoras"
musica,"Tocando Em Frente"
musica,"Muita Fé"
musica,"Má-Temática"
musica,"Like That"
musica,"Boa Sorte / Good Luck (feat. Ben harper)"
musica,"O Mapa do Tesouro"
musica,"Deus Vem Me Socorrer"
musica,"Hipnotizou"
musica,"Combate (part. MC WM)"
musica,"Calmaria"
musica,"Chuvas de Graça"
musica,"Señorita (feat. Shawn Mendes)"
musica,"Primeiros Erros"
musica,"Do Jeito Que Tu Gosta (part. Ludmilla)"
musica,"Força"
musica,"Um Refrão Pra Sua Alma"
musica,"Coisas Leves"
musica,"The Only Exception"
musica,"Era Eu"
musica,"Phoenix (feat. Cailin Russo e Chrissy Costanza)"
musica,"Te Agradeço"
musica,"White Room"
musica,"Ai Que Saudade da Danada"
musica,"Pillowtalk"
musica,"Fuck Love (feat. Trippie Redd)"
musica,"O Jogo Virou"
musica,"De Janeiro a Janeiro (part. Nando Reis)"
musica,"Sign Of The Times"
musica,"Radio Ga Ga"
musica,"Wolves (feat. Marshmello)"
musica,"Os Sonhos De Deus"
musica,"Beautiful Girls"
musica,"Cobaia"
musica,"Plena Paz"
musica,"Ao Único"
musica,"Verdades do Tempo"
musica,"Anna Júlia"
musica,"Calendário"
musica,"Beijo Com Trap"
musica,"11 PM"
musica,"Posso Clamar"
musica,"She Will Be Loved"
musica,"Desconstrução"
musica,":( (Nota de Voz 8)"
musica,"Sem Palavras"
musica,"Hollywood's Bleeding"
musica,"Só Hoje"
musica,"You Need To Calm Down"
musica,"Da Ponte Pra Cá"
musica,"Estou Contigo"
musica,"Final do Fim"
musica,"Vagalumes (part. Ivo Mozart)"
musica,"Onde Anda Você"
musica,"Infiel"
musica,"Sorry"
musica,"Call Out My Name"
musica,"Noite Feliz"
musica,"A Rosa e o Beija Flor"
musica,"SLOW DANCING IN THE DARK"
musica,"Estado Decadente"
musica,"Tiro Certo (part. Gusttavo Lima)"
musica,"Let Me Down Slowly"
musica,"Quarto e Sala"
musica,"I Will Always Love You"
musica,"Bailão"
musica,"Delicinha (part. Gabriel Gava)"
musica,"Mostra-me Tua Glória"
musica,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)"
musica,"Uruguay"
musica,"Tempos Modernos"
musica,"Te Louvarei (Perto Quero Estar)"
musica,"Caso Indefinido"
musica,"A Dracma e o Seu Dono (part. Thalles Roberto)"
musica,"Little Things"
musica,"Princesa (part. Matuê)"
musica,"Ele Não Desiste de Você"
musica,"Cecília"
musica,"Iris"
musica,"O Extraordinário"
musica,"It's Time"
musica,"Wind Of Change"
